x;y;z;group;opinion
8;14;18;-1;random
8;14;19;-1;random
8;15;0;1;random
8;15;1;1;random
8;15;2;1;random
8;15;3;1;random
8;15;4;1;random
8;15;5;1;random
8;15;6;1;random
8;15;7;1;random
8;15;8;1;random
8;15;9;1;random
8;15;10;1;random
8;15;11;1;random
8;15;12;1;random
8;15;13;1;random
8;15;14;1;random
8;15;15;1;random
8;15;16;1;random
8;15;17;-1;random
8;15;18;-1;random
8;16;0;1;random
8;16;1;1;random
8;16;2;1;random
8;16;3;1;random
8;16;4;1;random
8;16;5;-1;random
9;5;0;1;random
9;5;1;1;random
9;5;2;1;random
9;5;3;1;random
9;5;4;1;random
9;5;5;1;random
9;5;6;1;random
9;5;7;1;random
9;5;8;1;random
9;5;9;1;random
9;5;10;1;random
9;5;11;1;random
9;5;12;1;random
9;5;13;1;random
9;5;14;1;random
9;5;15;1;random
9;5;16;1;random
9;5;17;-1;random
9;6;0;1;random
9;6;1;1;random
9;6;2;1;random
9;6;3;1;random
9;6;4;1;random
9;6;5;1;random
9;6;6;1;random
9;6;7;1;random
9;6;8;1;random
9;6;9;1;random
9;6;10;1;random
9;6;11;1;random
9;6;12;1;random
9;6;13;1;random
9;7;0;1;random
9;7;1;1;random
9;7;2;1;random
9;7;3;1;random
9;7;4;1;random
9;7;5;1;random
9;7;6;1;random
9;7;7;1;random
9;7;8;1;random
9;7;9;1;random
9;7;10;1;random
9;7;11;1;random
9;7;12;1;random
9;8;0;1;random
9;8;1;1;random
9;8;2;1;random
9;8;3;1;random
9;8;4;1;random
9;8;5;1;random
9;8;6;1;random
9;8;7;1;random
9;8;8;1;random
9;8;9;1;random
9;8;10;1;random
9;8;11;1;random
9;8;12;1;random
9;8;13;1;random
9;8;14;-1;random
9;9;0;1;random
9;9;1;1;random
9;9;2;1;random
9;9;3;1;random
9;9;4;1;random
9;9;5;1;random
9;9;6;1;random
9;9;7;1;random
9;9;8;1;random
9;9;9;1;random
9;9;10;1;random
9;9;11;1;random
9;9;12;1;random
9;9;13;1;random
9;9;14;1;random
9;9;15;1;random
9;9;16;1;random
9;9;17;1;random
9;9;18;1;random
9;9;19;1;random
9;9;20;1;random
9;9;21;1;random
9;9;22;1;random
9;9;23;1;random
9;9;24;1;random
9;10;0;1;random
9;10;1;1;random
9;10;2;1;random
9;10;3;1;random
9;10;4;1;random
9;10;5;1;random
9;11;0;1;random
9;11;1;1;random
9;11;2;1;random
9;11;3;1;random
9;11;4;1;random
9;11;5;1;random
9;11;6;1;random
9;11;7;1;random
9;11;8;1;random
9;11;9;1;random
9;11;10;-1;random
9;12;0;1;random
9;12;1;1;random
9;12;2;1;random
9;12;3;1;random
9;12;4;1;random
9;12;5;1;random
9;12;6;1;random
9;12;7;1;random
9;12;8;1;random
9;12;9;1;random
9;12;10;1;random
9;12;11;1;random
9;12;12;1;random
9;12;13;1;random
9;12;14;-1;random
9;13;0;1;random
9;13;1;1;random
9;13;2;1;random
9;13;3;1;random
9;13;4;1;random
9;13;5;1;random
9;13;6;1;random
9;13;7;1;random
9;13;8;1;random
9;13;9;1;random
9;13;10;1;random
9;13;11;1;random
9;13;12;1;random
9;13;13;1;random
9;13;14;1;random
9;13;15;1;random
9;13;16;1;random
9;13;17;1;random
9;13;18;1;random
9;13;19;1;random
9;13;20;-1;random
9;13;21;-1;random
9;13;22;-1;random
9;14;0;1;random
9;14;1;1;random
9;14;2;1;random
9;14;3;1;random
9;14;4;1;random
9;14;5;1;random
9;14;6;1;random
9;14;7;1;random
9;14;8;1;random
9;14;9;1;random
9;14;10;1;random
9;14;11;1;random
9;14;12;-1;random
9;15;0;1;random
